temperature_celsius,rainfall_mm,soil_type,crop_variety,season,irrigation_type,region,fertilizer_kg_per_acre,sunlight_hours,crop_yield_ton_per_acre
17.96,748.93,Sandy,Wheat,Rabi,Drip,North,124.72,9.48,11.121
37.7,491.69,Clay,Rice,Zaid,Flood,East,191.23,9.66,12.554
25.02,597.85,Loamy,Barley,Kharif,Drip,West,155.75,5.28,8.935
39.91,1492.96,Silty,Rice,Kharif,Sprinkler,South,183.97,4.82,13.485
30.32,1083.33,Peaty,Wheat,Rabi,Flood,West,175.55,11.48,12.508
18.74,635.74,Sandy,Rice,Zaid,Drip,East,160.73,8.05,10.366
19.43,1420.11,Sandy,Barley,Kharif,Flood,South,40.17,10.44,11.617
25.84,724.62,Silty,Sorghum,Rabi,Flood,East,166.84,10.98,11.994
33.51,1018.84,Silty,Barley,Kharif,Drip,North,178.77,10.92,14.089
38.29,211.13,Sandy,Rice,Kharif,Drip,North,66.95,9.29,8.882
36.4,452.43,Clay,Maize,Rabi,Rainfed,East,84.61,8.39,9.013
26.42,1058.85,Sandy,Wheat,Rabi,Flood,Central,33.95,9.58,10.726
22.25,540.53,Sandy,Rice,Rabi,Sprinkler,North,184.27,4.45,8.716
29.9,642.06,Loamy,Barley,Rabi,Rainfed,Central,177.09,9.16,11.098
23.49,1139.9,Clay,Sorghum,Rabi,Sprinkler,East,47.84,6.68,11.26
32.84,462.7,Clay,Maize,Zaid,Rainfed,West,182.79,10.3,12.132
29.06,1319.99,Peaty,Maize,Kharif,Sprinkler,East,148.68,4.29,11.728
23.62,1170.97,Loamy,Sorghum,Rabi,Sprinkler,Central,114.77,11.48,13.635
22.65,1430.11,Clay,Rice,Zaid,Drip,North,61.59,8.57,11.286
33.15,1346.49,Silty,Rice,Rabi,Sprinkler,North,92.33,7.23,12.239
16.63,550.18,Clay,Wheat,Kharif,Flood,South,160.81,8.07,9.311
27.49,582.25,Sandy,Maize,Zaid,Rainfed,West,24.35,8.99,7.877
20.24,974.49,Loamy,Wheat,Rabi,Sprinkler,North,153.43,10.22,12.82
35.35,1312.61,Silty,Rice,Zaid,Drip,East,76.87,11.1,13.283
19.48,398.6,Peaty,Maize,Kharif,Drip,North,185.96,6.35,9.294
28.77,1302.96,Sandy,Rice,Kharif,Drip,Central,50.38,9.11,11.885
27.68,1255.19,Clay,Maize,Kharif,Flood,West,160.74,7.6,13.69
39.19,1032.8,Sandy,Rice,Rabi,Rainfed,East,78.75,6.56,11.764
28.26,491.49,Sandy,Maize,Rabi,Rainfed,West,92.97,8.64,9.066
28.99,1422.57,Sandy,Maize,Kharif,Drip,North,10.4,9.98,12.598
39.79,358.19,Loamy,Wheat,Zaid,Sprinkler,North,92.51,8.17,8.907
22.25,548.43,Loamy,Barley,Zaid,Sprinkler,South,87.56,4.64,7.928
20.73,770.61,Peaty,Wheat,Rabi,Drip,North,18.62,5.48,7.437
24.38,492.72,Peaty,Barley,Kharif,Flood,North,177.56,6.39,9.892
20.21,643.45,Loamy,Rice,Rabi,Sprinkler,West,145.39,8.33,10.351
32.93,710.12,Sandy,Wheat,Rabi,Drip,Central,25.74,5.13,7.476
34.48,1126.43,Silty,Rice,Zaid,Flood,West,78.67,11.64,13.155
32.39,1495.36,Silty,Wheat,Zaid,Rainfed,West,129.66,9.04,14.137
39.71,1325.12,Silty,Maize,Rabi,Rainfed,North,185.85,4.98,13.336
39.26,1279.24,Loamy,Barley,Kharif,Drip,South,97.59,8.62,13.829
35.87,513.94,Clay,Maize,Kharif,Flood,East,111.36,7.25,10.286
15.12,854.6,Sandy,Rice,Kharif,Flood,South,183.05,4.51,11.44
30.53,597.84,Sandy,Barley,Rabi,Drip,East,39.51,5.15,8.499
30.51,429.76,Loamy,Rice,Kharif,Rainfed,South,163.83,9.85,10.659
27.13,905.6,Loamy,Wheat,Zaid,Sprinkler,North,158.79,11.94,13.27
36.33,1086.79,Clay,Maize,Kharif,Drip,East,144.15,6.29,12.769
17.75,798.18,Silty,Barley,Rabi,Sprinkler,North,168.79,6.33,11.492
19.67,1373.4,Loamy,Rice,Kharif,Sprinkler,South,100.39,9.45,12.98
38.66,1010.74,Loamy,Sorghum,Rabi,Rainfed,West,122.98,6.75,11.641
22.09,758.85,Loamy,Rice,Zaid,Rainfed,West,198.94,7.84,11.366
19.88,1326.44,Loamy,Barley,Rabi,Flood,West,21.0,11.22,12.655
15.72,1256.05,Loamy,Rice,Zaid,Sprinkler,West,106.85,10.54,13.459
25.9,723.96,Loamy,Wheat,Rabi,Rainfed,Central,160.65,8.4,12.09
33.73,1374.72,Peaty,Sorghum,Rabi,Drip,West,135.45,7.73,11.91
20.71,449.45,Loamy,Barley,Kharif,Sprinkler,East,193.28,10.27,11.8
38.5,938.1,Sandy,Rice,Rabi,Rainfed,North,80.69,10.92,11.818
34.76,723.2,Silty,Rice,Zaid,Sprinkler,South,168.44,6.95,11.148
39.45,1493.09,Loamy,Rice,Rabi,Drip,North,34.06,9.08,11.164
38.07,436.68,Clay,Barley,Rabi,Flood,East,171.24,10.06,10.606
27.17,902.11,Loamy,Maize,Kharif,Sprinkler,South,52.65,5.92,10.249
24.91,926.86,Silty,Barley,Rabi,Drip,North,55.17,7.3,10.301
19.79,513.67,Loamy,Rice,Kharif,Rainfed,West,61.86,5.59,8.31
36.11,638.74,Loamy,Rice,Kharif,Drip,South,120.19,8.11,10.345
17.12,453.7,Clay,Rice,Kharif,Drip,South,149.22,7.35,10.081
15.6,1352.46,Clay,Maize,Rabi,Flood,Central,87.72,8.88,12.981
27.58,273.94,Sandy,Maize,Rabi,Drip,Central,38.55,9.7,8.427
33.42,280.72,Peaty,Wheat,Kharif,Sprinkler,Central,152.26,5.45,8.335
18.05,553.03,Clay,Rice,Zaid,Drip,West,50.22,6.13,7.004
31.75,799.88,Sandy,Wheat,Kharif,Sprinkler,South,47.05,7.74,9.604
19.31,1278.66,Loamy,Sorghum,Zaid,Flood,North,76.12,8.1,11.797
21.42,1278.1,Silty,Rice,Kharif,Rainfed,Central,32.88,5.22,8.6
26.18,1161.16,Peaty,Rice,Zaid,Flood,South,22.15,6.95,10.597
27.04,724.76,Loamy,Rice,Rabi,Drip,North,74.13,5.16,8.191
26.32,715.46,Clay,Barley,Kharif,Drip,South,99.67,9.05,10.169
21.11,336.99,Loamy,Sorghum,Rabi,Rainfed,North,57.28,6.15,7.522
37.46,1117.5,Silty,Wheat,Kharif,Flood,East,93.98,8.46,12.754
25.24,1068.06,Sandy,Wheat,Zaid,Rainfed,West,149.33,9.58,14.448
16.5,505.16,Clay,Maize,Kharif,Flood,East,50.52,6.19,7.401
18.89,360.94,Peaty,Maize,Kharif,Drip,West,180.27,11.56,10.89
35.68,1193.06,Silty,Barley,Kharif,Sprinkler,South,37.82,10.23,10.348
32.32,254.0,Silty,Rice,Rabi,Drip,Central,131.63,7.72,8.071
23.42,554.65,Clay,Wheat,Rabi,Sprinkler,West,151.17,8.68,11.006
39.01,764.96,Silty,Rice,Rabi,Flood,North,83.95,8.61,11.403
24.1,866.63,Clay,Barley,Zaid,Sprinkler,Central,112.21,6.98,11.197
29.07,1369.34,Sandy,Rice,Rabi,Sprinkler,West,150.97,6.81,13.555
16.53,774.68,Clay,Rice,Zaid,Flood,East,50.97,8.12,7.758
21.96,823.37,Sandy,Rice,Rabi,Sprinkler,Central,13.18,8.67,6.971
33.04,1442.13,Silty,Rice,Kharif,Drip,Central,79.23,4.47,11.167
38.15,1038.83,Silty,Barley,Kharif,Rainfed,Central,75.31,10.94,11.978
34.06,1241.78,Loamy,Maize,Rabi,Rainfed,North,178.79,8.82,14.816
17.66,1070.33,Loamy,Wheat,Rabi,Flood,West,156.41,5.49,12.462
21.02,269.77,Sandy,Rice,Kharif,Sprinkler,East,55.55,9.7,8.645
17.37,300.02,Clay,Wheat,Kharif,Flood,East,10.72,7.93,5.081
39.56,1244.86,Sandy,Rice,Rabi,Drip,West,58.56,6.26,10.436
31.07,1151.15,Silty,Sorghum,Zaid,Sprinkler,West,74.87,9.98,11.037
24.86,1311.25,Loamy,Rice,Rabi,Drip,East,44.98,8.86,11.721
30.15,797.96,Clay,Rice,Rabi,Drip,South,82.13,7.19,10.315
19.86,840.15,Sandy,Rice,Rabi,Flood,Central,92.31,10.84,10.788
24.51,807.85,Loamy,Rice,Kharif,Flood,South,176.78,10.2,12.716
17.37,1071.9,Clay,Barley,Rabi,Sprinkler,Central,114.53,11.37,13.068
19.47,790.23,Clay,Sorghum,Rabi,Rainfed,North,59.67,9.92,9.878
21.37,727.2,Loamy,Maize,Zaid,Flood,South,197.59,7.1,12.512
24.53,606.75,Silty,Sorghum,Rabi,Sprinkler,East,188.59,6.18,11.588
27.32,874.93,Sandy,Wheat,Zaid,Flood,Central,25.18,10.37,9.936
28.46,538.72,Loamy,Barley,Rabi,Sprinkler,South,43.72,10.95,9.752
17.8,1383.15,Silty,Wheat,Rabi,Sprinkler,East,150.78,5.86,11.911
27.09,653.4,Loamy,Rice,Zaid,Sprinkler,North,47.99,8.23,9.204
34.46,1136.24,Loamy,Rice,Rabi,Rainfed,North,139.85,7.21,12.224
32.66,1249.15,Silty,Rice,Kharif,Flood,Central,103.04,11.51,14.881
20.94,853.1,Silty,Maize,Kharif,Sprinkler,West,93.41,10.41,11.697
37.66,524.17,Clay,Sorghum,Rabi,Drip,South,28.13,5.41,5.242
38.15,1281.77,Loamy,Barley,Zaid,Drip,Central,171.91,7.32,14.714
19.53,1047.42,Clay,Maize,Rabi,Flood,East,60.5,6.8,10.453
29.66,240.44,Clay,Wheat,Zaid,Drip,West,118.58,6.26,8.681
21.83,906.55,Clay,Wheat,Kharif,Rainfed,West,122.8,4.81,8.534
23.92,594.09,Clay,Rice,Kharif,Drip,Central,14.39,9.34,9.057
22.23,376.38,Silty,Wheat,Kharif,Sprinkler,South,156.95,8.83,10.38
31.6,1105.06,Clay,Rice,Rabi,Flood,South,114.62,10.12,12.245
27.66,917.54,Clay,Maize,Zaid,Sprinkler,Central,61.56,10.42,11.746
19.41,286.73,Sandy,Wheat,Rabi,Flood,South,55.18,7.45,7.403
21.23,629.79,Silty,Wheat,Rabi,Drip,East,174.9,4.43,10.704
34.24,1200.01,Loamy,Sorghum,Zaid,Drip,North,118.75,9.92,12.487
21.32,385.38,Loamy,Wheat,Kharif,Rainfed,West,22.04,8.57,6.064
29.9,509.37,Loamy,Maize,Kharif,Sprinkler,East,139.51,8.69,10.552
35.74,1447.38,Sandy,Maize,Rabi,Flood,South,157.99,7.5,13.703
17.68,748.88,Silty,Barley,Rabi,Flood,East,96.34,10.62,10.55
18.83,719.61,Loamy,Rice,Rabi,Sprinkler,South,151.77,9.48,10.053
38.62,786.29,Sandy,Rice,Rabi,Rainfed,East,163.12,10.42,11.52
21.57,1244.99,Sandy,Barley,Rabi,Drip,East,173.59,11.5,14.571
39.92,281.39,Peaty,Rice,Rabi,Rainfed,South,119.51,10.39,8.717
27.77,1245.32,Silty,Maize,Rabi,Flood,North,143.27,8.0,13.612
38.95,759.59,Loamy,Rice,Kharif,Drip,East,178.12,9.08,12.555
24.24,1120.26,Loamy,Wheat,Rabi,Drip,Central,193.29,5.47,12.842
27.33,466.46,Loamy,Rice,Rabi,Sprinkler,Central,142.44,11.31,10.901
25.76,383.83,Clay,Barley,Kharif,Rainfed,South,61.06,7.22,8.693
37.94,887.91,Clay,Rice,Rabi,Flood,Central,24.59,9.8,11.613
18.98,306.65,Loamy,Maize,Kharif,Flood,Central,59.02,6.38,6.558
27.66,983.35,Loamy,Wheat,Rabi,Sprinkler,South,113.66,6.39,11.445
39.25,497.06,Silty,Wheat,Kharif,Rainfed,West,162.59,11.86,13.522
37.37,377.52,Loamy,Barley,Rabi,Flood,North,19.13,10.71,9.193
24.15,764.46,Silty,Barley,Kharif,Flood,Central,52.99,5.79,8.102
34.55,413.95,Loamy,Wheat,Zaid,Flood,Central,70.34,9.53,9.557
17.99,200.76,Loamy,Barley,Rabi,Flood,South,152.1,4.33,7.437
34.88,498.7,Loamy,Maize,Kharif,Sprinkler,Central,118.18,7.53,9.168
35.89,931.26,Peaty,Rice,Rabi,Sprinkler,Central,121.73,10.15,12.372
20.14,1213.72,Peaty,Maize,Kharif,Sprinkler,Central,180.75,11.84,14.108
35.9,394.86,Silty,Wheat,Kharif,Drip,South,126.18,5.75,8.614
30.07,288.9,Loamy,Rice,Rabi,Drip,North,90.16,11.41,10.765
36.31,338.76,Sandy,Sorghum,Rabi,Rainfed,Central,135.61,11.21,10.53
39.32,1444.85,Clay,Maize,Rabi,Flood,Central,10.62,9.65,12.012
18.17,650.02,Peaty,Maize,Kharif,Drip,South,161.63,10.49,12.295
16.76,1090.86,Clay,Maize,Rabi,Rainfed,South,132.61,4.5,10.123
39.66,873.01,Sandy,Rice,Rabi,Drip,Central,177.71,11.26,14.102
15.26,963.14,Silty,Sorghum,Zaid,Flood,East,141.19,8.69,11.543
34.63,220.14,Sandy,Rice,Kharif,Drip,East,85.44,7.58,7.48
20.4,1097.99,Silty,Rice,Rabi,Drip,West,164.55,5.62,12.187
35.67,319.36,Sandy,Rice,Rabi,Drip,South,78.72,7.42,9.936
16.86,1062.57,Silty,Maize,Rabi,Rainfed,North,114.3,5.59,9.115
29.55,854.51,Silty,Rice,Rabi,Drip,Central,179.17,7.92,11.68
15.02,356.24,Sandy,Rice,Kharif,Rainfed,Central,169.66,7.93,7.552
16.32,921.96,Sandy,Wheat,Kharif,Rainfed,Central,143.97,6.83,10.724
16.61,1249.6,Sandy,Rice,Rabi,Sprinkler,Central,157.76,4.03,9.907
27.18,826.38,Loamy,Wheat,Zaid,Sprinkler,East,179.4,9.92,11.939
18.22,996.47,Peaty,Sorghum,Kharif,Flood,North,111.13,5.58,10.315
27.13,337.17,Loamy,Rice,Rabi,Flood,Central,106.66,7.47,10.801
21.93,1354.14,Loamy,Sorghum,Zaid,Drip,South,114.18,6.37,13.138
17.78,527.41,Sandy,Wheat,Rabi,Drip,Central,165.13,9.24,11.017
23.91,210.32,Clay,Maize,Kharif,Rainfed,East,16.47,9.01,7.152
23.79,740.92,Loamy,Barley,Rabi,Rainfed,West,23.89,11.02,8.64
17.81,531.89,Loamy,Rice,Kharif,Flood,Central,128.41,4.07,8.713
25.49,1058.55,Silty,Rice,Zaid,Sprinkler,West,20.68,5.58,9.787
36.85,1077.38,Loamy,Rice,Rabi,Flood,North,131.41,10.47,12.53
39.31,622.44,Peaty,Sorghum,Kharif,Flood,Central,183.23,5.55,12.268
39.03,538.28,Loamy,Rice,Rabi,Rainfed,North,160.39,10.16,11.043
39.52,681.92,Loamy,Barley,Kharif,Flood,Central,93.64,7.5,10.707
25.38,953.9,Clay,Barley,Kharif,Drip,Central,174.62,6.67,11.567
31.58,444.12,Silty,Sorghum,Kharif,Sprinkler,East,178.35,5.98,8.569
32.64,1082.46,Clay,Maize,Kharif,Flood,Central,149.56,9.87,12.072
22.22,373.1,Clay,Wheat,Rabi,Flood,East,145.01,6.89,9.755
28.79,525.09,Sandy,Wheat,Kharif,Flood,West,186.64,7.08,10.977
19.38,493.52,Silty,Sorghum,Rabi,Drip,Central,35.15,8.88,8.502
33.82,1468.27,Loamy,Sorghum,Zaid,Flood,South,162.45,8.8,14.574
18.27,1491.73,Sandy,Rice,Kharif,Sprinkler,East,152.9,4.33,12.523
31.7,1479.09,Peaty,Wheat,Kharif,Rainfed,East,176.49,9.77,13.864
19.77,1457.98,Silty,Barley,Rabi,Flood,Central,18.07,7.16,10.679
35.53,1252.16,Clay,Rice,Rabi,Flood,South,81.26,10.85,12.177
30.73,1172.01,Sandy,Rice,Kharif,Drip,East,103.79,11.35,13.154
16.31,1042.37,Loamy,Sorghum,Zaid,Flood,South,143.26,6.66,11.52
19.25,1229.55,Silty,Maize,Rabi,Flood,East,124.23,7.18,11.686
38.94,643.97,Silty,Wheat,Kharif,Rainfed,North,133.76,4.52,11.456
34.53,1469.39,Silty,Wheat,Kharif,Flood,South,147.72,9.23,14.894
38.31,607.79,Clay,Sorghum,Zaid,Rainfed,Central,33.41,11.6,9.378
30.67,432.36,Clay,Rice,Kharif,Rainfed,Central,109.86,11.7,10.98
23.13,1063.32,Loamy,Wheat,Rabi,Sprinkler,South,11.7,4.42,8.476
16.31,1016.37,Clay,Rice,Kharif,Sprinkler,East,146.67,7.91,11.07
22.29,338.3,Loamy,Barley,Rabi,Flood,North,112.09,8.44,8.038
32.16,403.06,Peaty,Maize,Rabi,Drip,East,162.59,6.69,10.003
19.84,462.93,Loamy,Wheat,Zaid,Drip,North,92.39,7.89,7.299
32.17,1040.38,Loamy,Maize,Kharif,Drip,Central,131.92,6.79,11.424
22.24,1345.27,Sandy,Barley,Rabi,Flood,Central,26.71,10.23,11.772
27.41,282.75,Clay,Sorghum,Kharif,Flood,South,141.56,4.06,9.231
17.35,1384.17,Clay,Wheat,Rabi,Rainfed,South,183.22,11.4,15.551
27.1,1051.7,Silty,Wheat,Rabi,Flood,East,199.77,5.25,13.281
16.9,614.94,Peaty,Maize,Rabi,Sprinkler,West,89.35,9.27,7.499
37.11,1168.64,Sandy,Rice,Zaid,Sprinkler,North,99.92,5.52,12.564
38.43,1313.08,Clay,Barley,Kharif,Drip,West,62.24,4.82,11.401
38.1,518.46,Silty,Barley,Zaid,Sprinkler,North,120.98,8.06,9.874
16.71,976.69,Sandy,Barley,Kharif,Drip,Central,42.03,11.61,10.648
20.73,314.96,Silty,Maize,Rabi,Rainfed,South,20.98,10.46,5.822
34.55,895.6,Loamy,Wheat,Rabi,Flood,Central,122.17,4.97,11.598
25.49,1149.26,Sandy,Maize,Kharif,Flood,South,139.67,4.23,11.203
19.43,770.28,Loamy,Wheat,Zaid,Flood,West,148.68,4.33,8.505
16.36,1184.59,Sandy,Rice,Rabi,Sprinkler,Central,119.21,10.29,11.225
35.44,731.94,Clay,Barley,Zaid,Drip,West,103.07,4.19,8.643
29.01,687.06,Sandy,Barley,Zaid,Drip,North,171.37,11.79,12.892
17.35,236.56,Loamy,Rice,Kharif,Sprinkler,West,113.92,11.15,6.802
24.27,1130.25,Silty,Barley,Rabi,Rainfed,North,47.22,6.66,11.867
20.79,1287.38,Clay,Barley,Kharif,Sprinkler,Central,97.93,11.11,12.094
28.62,1239.53,Clay,Rice,Rabi,Rainfed,East,131.86,6.97,13.216
38.67,273.03,Clay,Rice,Kharif,Flood,West,157.07,9.7,9.253
24.49,927.45,Peaty,Rice,Rabi,Drip,Central,109.12,5.48,10.496
19.21,527.74,Clay,Maize,Rabi,Rainfed,North,62.93,11.11,9.302
18.41,609.4,Sandy,Sorghum,Rabi,Sprinkler,West,187.4,7.28,11.077
38.95,356.91,Clay,Wheat,Zaid,Drip,South,103.75,6.27,9.627
38.55,318.04,Loamy,Sorghum,Rabi,Drip,West,40.3,7.03,7.952
29.26,1091.44,Loamy,Barley,Rabi,Rainfed,North,175.38,10.12,11.745
28.03,840.41,Loamy,Maize,Kharif,Drip,Central,164.94,6.42,11.875
17.97,618.03,Loamy,Wheat,Rabi,Rainfed,West,171.78,10.87,10.927
23.34,307.6,Sandy,Wheat,Kharif,Drip,East,84.49,4.82,6.292
24.97,683.09,Peaty,Barley,Rabi,Rainfed,South,153.26,5.69,10.789
32.15,779.22,Silty,Maize,Kharif,Sprinkler,North,15.65,10.41,11.403
35.7,402.62,Clay,Rice,Rabi,Rainfed,Central,67.06,10.16,10.24
35.38,229.42,Loamy,Maize,Zaid,Rainfed,East,45.57,6.64,6.173
33.2,819.12,Clay,Rice,Zaid,Rainfed,Central,35.66,9.6,9.916
35.58,735.02,Silty,Rice,Rabi,Rainfed,South,28.78,9.52,9.857
25.34,1345.29,Silty,Maize,Kharif,Sprinkler,North,16.54,6.98,9.505
20.99,473.1,Loamy,Barley,Rabi,Sprinkler,North,48.73,5.27,8.138
33.97,866.7,Sandy,Sorghum,Zaid,Drip,Central,178.12,11.46,14.209
39.24,1031.83,Silty,Sorghum,Kharif,Drip,South,177.1,5.59,13.546
35.45,823.14,Sandy,Barley,Kharif,Drip,East,178.61,8.97,12.707
21.91,930.85,Clay,Sorghum,Kharif,Drip,East,189.59,4.14,10.541
25.85,650.49,Loamy,Wheat,Rabi,Drip,South,16.74,10.08,8.999
28.58,420.65,Loamy,Sorghum,Rabi,Flood,Central,28.12,10.32,8.823
23.68,1324.88,Peaty,Wheat,Kharif,Flood,Central,80.93,8.78,10.452
19.08,1067.39,Loamy,Barley,Rabi,Flood,East,132.57,5.05,11.01
32.15,242.73,Clay,Maize,Kharif,Flood,West,28.38,5.45,5.781
29.07,986.97,Silty,Maize,Zaid,Flood,Central,106.98,9.08,13.586
15.02,704.08,Peaty,Maize,Rabi,Sprinkler,West,17.55,4.25,6.917
23.08,1256.64,Clay,Barley,Rabi,Drip,Central,136.1,8.4,11.508
15.75,957.99,Sandy,Wheat,Rabi,Drip,South,165.76,6.67,11.644
19.1,1305.71,Loamy,Maize,Rabi,Rainfed,East,77.52,10.3,12.392
39.65,1161.44,Silty,Rice,Rabi,Rainfed,West,123.68,7.48,13.225
25.39,1011.67,Silty,Barley,Rabi,Rainfed,East,68.15,7.57,10.565
38.9,1395.61,Loamy,Maize,Rabi,Sprinkler,East,27.29,5.24,11.529
18.57,233.47,Silty,Rice,Rabi,Drip,East,151.72,6.24,6.98
15.11,460.14,Silty,Rice,Kharif,Drip,North,186.16,10.9,11.142
29.55,337.89,Clay,Wheat,Rabi,Rainfed,East,166.32,4.85,10.125
21.26,403.7,Peaty,Sorghum,Zaid,Rainfed,North,53.33,7.05,7.605
35.9,917.45,Silty,Wheat,Kharif,Sprinkler,East,38.64,5.61,9.123
35.0,1186.51,Loamy,Wheat,Zaid,Sprinkler,South,128.4,11.28,13.823
20.38,356.05,Silty,Maize,Rabi,Sprinkler,Central,43.23,11.07,7.811
15.95,1370.35,Silty,Wheat,Kharif,Drip,West,133.03,4.55,12.317
22.14,1401.77,Clay,Sorghum,Rabi,Sprinkler,West,101.0,6.99,13.956
24.6,241.41,Loamy,Barley,Kharif,Rainfed,South,146.97,5.61,8.329
36.37,320.17,Clay,Maize,Kharif,Flood,North,181.68,11.47,12.0
30.1,1059.29,Sandy,Rice,Kharif,Rainfed,Central,107.25,6.31,10.592
39.44,1289.74,Silty,Wheat,Kharif,Drip,Central,18.17,7.1,11.322
38.58,760.07,Loamy,Wheat,Rabi,Sprinkler,West,189.49,10.09,13.64
16.98,1288.19,Sandy,Wheat,Rabi,Flood,South,65.82,4.72,9.29
17.27,572.87,Clay,Wheat,Kharif,Sprinkler,North,84.21,7.62,7.74
27.35,483.33,Loamy,Barley,Kharif,Sprinkler,East,157.48,11.55,10.855
27.74,853.82,Clay,Wheat,Rabi,Drip,West,89.86,11.09,10.785
35.89,845.46,Sandy,Wheat,Zaid,Sprinkler,West,54.49,7.87,9.757
22.85,1417.05,Silty,Maize,Rabi,Rainfed,Central,142.58,9.04,13.763
35.31,287.4,Sandy,Rice,Rabi,Sprinkler,West,158.18,11.28,11.181
15.62,1332.05,Loamy,Rice,Zaid,Drip,West,79.66,10.66,13.722
38.62,1341.26,Peaty,Rice,Rabi,Rainfed,East,90.76,11.48,14.592
39.27,803.21,Sandy,Wheat,Rabi,Flood,Central,130.89,10.07,12.319
35.48,391.8,Sandy,Maize,Rabi,Drip,West,99.77,9.25,9.351
31.68,980.72,Loamy,Wheat,Kharif,Sprinkler,West,11.02,6.13,9.834
21.44,1203.72,Sandy,Maize,Zaid,Sprinkler,West,117.31,6.54,11.836
39.18,289.22,Peaty,Wheat,Kharif,Flood,West,65.86,9.95,8.797
23.83,1322.89,Clay,Barley,Zaid,Sprinkler,Central,190.14,10.48,13.743
23.66,263.6,Clay,Rice,Kharif,Rainfed,Central,38.61,11.6,8.417
23.94,320.25,Silty,Barley,Kharif,Sprinkler,East,131.25,9.63,10.006
28.56,1057.06,Clay,Wheat,Rabi,Drip,North,179.06,8.75,13.77
21.99,1098.04,Loamy,Sorghum,Kharif,Sprinkler,North,96.47,9.68,11.962
25.6,716.4,Loamy,Rice,Kharif,Sprinkler,North,20.67,11.84,8.528
33.45,811.32,Clay,Sorghum,Rabi,Sprinkler,East,183.04,5.97,11.984
39.89,672.98,Sandy,Barley,Kharif,Sprinkler,North,25.7,5.25,7.947
15.7,1275.63,Sandy,Wheat,Rabi,Sprinkler,West,54.07,4.93,9.873
30.53,551.4,Loamy,Wheat,Kharif,Sprinkler,North,171.87,4.41,9.128
39.76,626.49,Loamy,Rice,Kharif,Drip,Central,53.74,10.19,9.931
39.69,1189.49,Silty,Rice,Rabi,Flood,South,16.41,7.93,12.074
25.93,877.66,Clay,Rice,Kharif,Flood,West,60.47,8.27,9.408
34.53,810.21,Sandy,Sorghum,Rabi,Rainfed,South,24.52,4.03,8.119
29.1,680.55,Silty,Maize,Rabi,Rainfed,East,141.86,11.77,12.187
35.36,344.4,Silty,Barley,Kharif,Flood,East,132.96,11.38,10.988
22.48,407.11,Sandy,Maize,Rabi,Rainfed,West,65.11,8.24,7.102
15.14,432.31,Clay,Maize,Zaid,Drip,West,192.83,4.43,8.841
15.99,343.99,Clay,Wheat,Kharif,Drip,West,107.96,8.37,8.293
36.34,920.3,Silty,Maize,Zaid,Rainfed,West,188.38,5.45,10.685
20.91,1278.08,Clay,Barley,Kharif,Drip,East,167.0,7.56,14.034
25.78,1148.14,Sandy,Rice,Kharif,Drip,West,167.36,4.29,13.139
19.38,499.36,Clay,Barley,Rabi,Flood,West,152.6,9.82,10.605
34.16,539.68,Loamy,Rice,Rabi,Flood,Central,76.51,5.73,9.067
27.04,1083.69,Loamy,Maize,Kharif,Flood,North,11.99,5.76,9.953
33.3,1031.55,Clay,Wheat,Zaid,Rainfed,North,168.53,9.61,14.418
35.91,1255.04,Loamy,Barley,Kharif,Rainfed,North,132.07,4.45,13.334
33.96,1146.68,Peaty,Barley,Kharif,Drip,West,23.44,11.44,10.503
26.94,877.64,Loamy,Barley,Rabi,Drip,North,71.3,9.06,9.494
25.42,622.42,Loamy,Barley,Kharif,Drip,West,40.84,4.76,6.428
38.81,588.72,Silty,Rice,Zaid,Rainfed,East,69.94,10.35,10.328
30.98,1438.81,Loamy,Sorghum,Rabi,Flood,South,169.56,10.69,15.748
35.28,1402.91,Loamy,Rice,Rabi,Flood,South,88.06,9.0,13.622
15.32,358.69,Silty,Barley,Kharif,Rainfed,West,94.21,10.95,8.84
34.83,1155.84,Clay,Maize,Kharif,Sprinkler,Central,67.58,5.95,11.053
26.98,1112.82,Sandy,Sorghum,Zaid,Rainfed,East,45.96,9.34,10.216
33.06,208.16,Peaty,Maize,Kharif,Flood,West,35.78,10.46,7.739
33.44,872.9,Sandy,Maize,Zaid,Rainfed,North,15.91,6.03,8.59
23.79,749.52,Clay,Rice,Kharif,Rainfed,East,37.04,8.04,9.517
30.83,1187.43,Clay,Rice,Zaid,Sprinkler,West,103.03,4.37,10.929
25.66,1258.31,Peaty,Sorghum,Zaid,Drip,South,25.31,10.88,9.431
37.23,596.19,Clay,Barley,Rabi,Sprinkler,North,90.44,9.96,9.662
30.53,1153.01,Loamy,Maize,Kharif,Flood,North,106.14,8.47,12.474
21.77,829.03,Silty,Sorghum,Kharif,Flood,West,197.84,11.63,11.526
37.67,1292.13,Clay,Maize,Rabi,Sprinkler,West,51.07,9.06,10.577
16.29,1431.88,Sandy,Wheat,Zaid,Flood,East,56.42,5.2,11.609
30.91,979.03,Silty,Wheat,Kharif,Drip,South,157.81,6.22,11.814
32.35,1065.41,Sandy,Wheat,Zaid,Sprinkler,West,27.71,5.23,9.539
21.71,1192.94,Sandy,Sorghum,Rabi,Rainfed,West,158.47,8.97,12.85
36.78,1385.58,Loamy,Barley,Rabi,Sprinkler,South,47.92,5.94,10.996
